date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-05,2026-06-30,100.0,CE,22902750,1620000,2835,0.97
2026-06-05,2026-06-30,100.0,PE,1836000,-735750,350,7.31
2026-06-05,2026-06-30,101.0,CE,1181250,-87750,192,0.83
2026-06-05,2026-06-30,101.0,PE,20250,0,0,8.99
2026-06-05,2026-06-30,102.0,CE,1890000,20250,237,0.71
2026-06-05,2026-06-30,102.0,PE,0,0,0,11.43
2026-06-05,2026-06-30,103.0,CE,938250,-74250,138,0.59
2026-06-05,2026-06-30,103.0,PE,13500,0,0,10.72
2026-06-05,2026-06-30,104.0,CE,2538000,-81000,301,0.51
2026-06-05,2026-06-30,104.0,PE,20250,0,0,13.43
2026-06-05,2026-06-30,105.0,CE,5305500,796500,730,0.44
2026-06-05,2026-06-30,105.0,PE,27000,0,0,8.5
2026-06-05,2026-06-30,106.0,CE,3449250,168750,351,0.38
2026-06-05,2026-06-30,106.0,PE,114750,0,2,12.93
2026-06-05,2026-06-30,107.0,CE,148500,27000,52,0.35
2026-06-05,2026-06-30,107.0,PE,0,0,0,16.42
2026-06-05,2026-06-30,108.0,CE,378000,-87750,70,0.3
2026-06-05,2026-06-30,108.0,PE,0,0,0,30.11
2026-06-05,2026-06-30,109.0,CE,0,0,0,1.11
2026-06-05,2026-06-30,109.0,PE,0,0,0,18.13
2026-06-05,2026-06-30,110.0,CE,3145500,-20250,264,0.24
2026-06-05,2026-06-30,110.0,PE,13500,0,0,13.37
2026-06-05,2026-07-28,74.0,CE,0,0,0,18.91
2026-06-05,2026-07-28,74.0,PE,0,0,0,0.95
2026-06-05,2026-07-28,75.0,CE,0,0,0,17.06
2026-06-05,2026-07-28,75.0,PE,0,0,0,0.62
2026-06-05,2026-07-28,76.0,CE,0,0,0,17.26
2026-06-05,2026-07-28,76.0,PE,6750,0,0,0.65
2026-06-05,2026-07-28,77.0,CE,0,0,0,15.34
2026-06-05,2026-07-28,77.0,PE,0,0,0,0.88
2026-06-05,2026-07-28,78.0,CE,0,0,0,15.68
2026-06-05,2026-07-28,78.0,PE,6750,0,0,0.88
2026-06-05,2026-07-28,79.0,CE,0,0,0,13.7
2026-06-05,2026-07-28,79.0,PE,0,0,0,1.22
2026-06-05,2026-07-28,80.0,CE,0,0,0,15.71
2026-06-05,2026-07-28,80.0,PE,371250,20250,3,0.52
2026-06-05,2026-07-28,81.0,CE,0,0,0,12.15
2026-06-05,2026-07-28,81.0,PE,0,0,0,1.65
2026-06-05,2026-07-28,82.0,CE,0,0,0,12.75
2026-06-05,2026-07-28,82.0,PE,0,0,0,2.67
