date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-08,2026-06-30,152.5,PE,1215000,-35000,17,12.63
2026-06-08,2026-06-30,155.0,CE,12045000,2185000,2010,1.4
2026-06-08,2026-06-30,155.0,PE,4825000,-20000,34,14.64
2026-06-08,2026-06-30,157.5,CE,3770000,710000,632,1.12
2026-06-08,2026-06-30,157.5,PE,1640000,-30000,20,16.37
2026-06-08,2026-06-30,160.0,CE,24870000,1885000,2528,0.91
2026-06-08,2026-06-30,160.0,PE,10190000,20000,61,19.07
2026-06-08,2026-06-30,162.5,CE,6695000,110000,549,0.75
2026-06-08,2026-06-30,162.5,PE,2065000,0,0,17.27
2026-06-08,2026-06-30,165.0,CE,21785000,355000,1463,0.61
2026-06-08,2026-06-30,165.0,PE,6010000,30000,21,23.61
2026-06-08,2026-06-30,167.5,CE,2825000,65000,199,0.5
2026-06-08,2026-06-30,167.5,PE,1090000,0,0,22.2
2026-06-08,2026-06-30,170.0,CE,22915000,335000,1459,0.43
2026-06-08,2026-06-30,170.0,PE,3295000,-50000,15,28.56
2026-06-08,2026-06-30,172.5,CE,1740000,-50000,82,0.36
2026-06-08,2026-06-30,172.5,PE,640000,-5000,3,30.99
2026-06-08,2026-06-30,175.0,CE,11655000,235000,950,0.3
2026-06-08,2026-06-30,175.0,PE,495000,-5000,2,33.48
2026-06-08,2026-06-30,177.5,CE,630000,-20000,25,0.21
2026-06-08,2026-06-30,177.5,PE,35000,0,0,18.24
2026-06-08,2026-06-30,180.0,CE,10535000,300000,1031,0.22
2026-06-08,2026-06-30,180.0,PE,2045000,20000,4,37.2
2026-06-08,2026-06-30,182.5,CE,420000,15000,83,0.16
2026-06-08,2026-06-30,182.5,PE,50000,0,0,34.0
2026-06-08,2026-06-30,185.0,CE,2400000,25000,252,0.17
2026-06-08,2026-06-30,185.0,PE,235000,-10000,2,43.0
2026-06-08,2026-06-30,187.5,CE,355000,0,5,0.16
2026-06-08,2026-06-30,187.5,PE,15000,0,0,28.5
2026-06-08,2026-06-30,190.0,CE,5920000,275000,219,0.14
2026-06-08,2026-06-30,190.0,PE,725000,0,0,42.28
2026-06-08,2026-06-30,195.0,CE,1860000,-105000,69,0.1
2026-06-08,2026-06-30,195.0,PE,1030000,0,0,49.57
2026-06-08,2026-06-30,210.0,CE,3340000,-40000,36,0.07
2026-06-08,2026-06-30,210.0,PE,4320000,0,2,67.1
2026-06-08,2026-07-28,120.0,CE,5000,0,0,27.5
2026-06-08,2026-07-28,120.0,PE,140000,120000,40,1.05
2026-06-08,2026-07-28,125.0,CE,15000,15000,3,20.01
2026-06-08,2026-07-28,125.0,PE,0,0,0,1.0
2026-06-08,2026-07-28,127.5,CE,15000,15000,3,17.99
2026-06-08,2026-07-28,127.5,PE,0,0,0,1.0
2026-06-08,2026-07-28,130.0,CE,35000,15000,3,15.99
2026-06-08,2026-07-28,130.0,PE,815000,75000,56,2.82
2026-06-08,2026-07-28,132.5,CE,0,0,0,31.0
2026-06-08,2026-07-28,132.5,PE,0,0,0,1.61
2026-06-08,2026-07-28,135.0,CE,0,0,0,13.75
2026-06-08,2026-07-28,135.0,PE,40000,15000,7,4.3
