date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-05,2026-08-25,7200.0,CE,0,0,0,939.0
2026-06-05,2026-08-25,7200.0,PE,0,0,0,720.65
2026-06-05,2026-08-25,7400.0,CE,0,0,0,847.3
2026-06-05,2026-08-25,7400.0,PE,0,0,0,826.0
2026-06-05,2026-08-25,7600.0,CE,0,0,0,762.9
2026-06-05,2026-08-25,7600.0,PE,0,0,0,938.6
2026-06-05,2026-08-25,7800.0,CE,0,0,0,685.45
2026-06-05,2026-08-25,7800.0,PE,0,0,0,1058.2
2026-06-05,2026-08-25,8000.0,CE,0,0,0,614.7
2026-06-05,2026-08-25,8000.0,PE,0,0,0,1184.5
2026-06-05,2026-08-25,8200.0,CE,0,0,0,550.2
2026-06-05,2026-08-25,8200.0,PE,0,0,0,1317.05
2026-06-05,2026-08-25,8400.0,CE,0,0,0,491.6
2026-06-05,2026-08-25,8400.0,PE,0,0,0,1455.5
2026-06-08,2026-06-30,6300.0,PE,8000,0,0,3.35
2026-06-08,2026-06-30,6400.0,CE,100,0,0,1370.0
2026-06-08,2026-06-30,6400.0,PE,9500,0,0,22.5
2026-06-08,2026-06-30,6500.0,CE,700,0,0,1184.1
2026-06-08,2026-06-30,6500.0,PE,61200,0,1,15.3
2026-06-08,2026-06-30,6600.0,CE,100,0,0,825.0
2026-06-08,2026-06-30,6600.0,PE,300,0,0,60.0
2026-06-08,2026-06-30,6700.0,PE,19700,0,0,45.0
2026-06-08,2026-06-30,6800.0,CE,100,0,0,773.45
2026-06-08,2026-06-30,6800.0,PE,18700,0,0,53.15
2026-06-08,2026-06-30,6900.0,CE,0,0,0,1558.55
2026-06-08,2026-06-30,6900.0,PE,179400,200,5,30.2
2026-06-08,2026-06-30,7000.0,CE,73900,0,0,899.3
2026-06-08,2026-06-30,7000.0,PE,500400,-700,12,43.65
2026-06-08,2026-06-30,7100.0,CE,7300,0,0,650.0
2026-06-08,2026-06-30,7100.0,PE,61500,-100,1,98.0
2026-06-08,2026-06-30,7200.0,CE,55300,-400,6,920.0
2026-06-08,2026-06-30,7200.0,PE,76700,-100,3,86.8
2026-06-08,2026-06-30,7300.0,CE,14800,-100,1,610.0
2026-06-08,2026-06-30,7300.0,PE,43000,-100,2,78.1
2026-06-08,2026-06-30,7400.0,CE,34100,0,1,550.0
2026-06-08,2026-06-30,7400.0,PE,42400,-100,2,85.0
2026-06-08,2026-06-30,7500.0,CE,121900,0,0,471.8
2026-06-08,2026-06-30,7500.0,PE,72700,100,1,152.0
2026-06-08,2026-06-30,7600.0,CE,54200,-100,4,377.5
2026-06-08,2026-06-30,7600.0,PE,23300,0,0,132.25
2026-06-08,2026-06-30,7700.0,CE,58100,-100,5,335.0
2026-06-08,2026-06-30,7700.0,PE,28700,-100,1,210.0
2026-06-08,2026-06-30,7800.0,CE,79400,-100,43,288.8
2026-06-08,2026-06-30,7800.0,PE,24500,-100,1,256.0
2026-06-08,2026-06-30,7900.0,CE,35900,-300,3,241.0
2026-06-08,2026-06-30,7900.0,PE,0,0,0,532.1
