date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-05,2026-06-30,1800.0,PE,579975,-29925,2990,35.1
2026-06-05,2026-06-30,1820.0,CE,497325,-92150,3646,52.6
2026-06-05,2026-06-30,1820.0,PE,204250,-3325,1156,43.8
2026-06-05,2026-06-30,1840.0,CE,606575,-118750,2705,42.85
2026-06-05,2026-06-30,1840.0,PE,233225,21850,481,53.65
2026-06-05,2026-06-30,1860.0,CE,293550,-80275,1948,34.55
2026-06-05,2026-06-30,1860.0,PE,65075,6175,74,65.45
2026-06-05,2026-06-30,1880.0,CE,164350,-7125,858,27.6
2026-06-05,2026-06-30,1880.0,PE,17100,4750,41,78.65
2026-06-05,2026-06-30,1900.0,CE,1299600,-43225,3461,21.9
2026-06-05,2026-06-30,1900.0,PE,73625,950,67,92.6
2026-06-05,2026-06-30,1920.0,CE,181925,12825,767,17.15
2026-06-05,2026-06-30,1920.0,PE,4275,0,0,123.0
2026-06-05,2026-06-30,1940.0,CE,236550,5225,457,13.55
2026-06-05,2026-06-30,1940.0,PE,0,0,0,309.2
2026-06-05,2026-06-30,1960.0,CE,174325,18525,393,10.6
2026-06-05,2026-06-30,1960.0,PE,0,0,0,364.8
2026-06-05,2026-06-30,1980.0,CE,164350,50350,303,8.3
2026-06-05,2026-06-30,1980.0,PE,1425,0,0,218.0
2026-06-05,2026-06-30,2000.0,CE,500175,37525,689,6.7
2026-06-05,2026-06-30,2000.0,PE,20900,-475,2,175.2
2026-06-05,2026-06-30,2040.0,CE,119225,12825,406,4.3
2026-06-05,2026-06-30,2040.0,PE,0,0,0,396.75
2026-06-05,2026-07-28,1600.0,CE,0,0,0,159.75
2026-06-05,2026-07-28,1600.0,PE,59850,6650,30,9.95
2026-06-05,2026-07-28,1640.0,CE,1900,0,0,192.0
2026-06-05,2026-07-28,1640.0,PE,13775,-475,1,17.3
2026-06-05,2026-07-28,1660.0,CE,0,0,0,216.6
