date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-11,2026-06-30,8550.0,PE,33250,-2375,155,162.35
2026-06-11,2026-06-30,8600.0,CE,126375,-250,1290,113.55
2026-06-11,2026-06-30,8600.0,PE,41250,4625,328,192.75
2026-06-11,2026-06-30,8650.0,CE,26500,-6875,422,94.7
2026-06-11,2026-06-30,8650.0,PE,6000,375,40,218.0
2026-06-11,2026-06-30,8700.0,CE,79500,-2000,761,76.8
2026-06-11,2026-06-30,8700.0,PE,10375,0,34,256.55
2026-06-11,2026-06-30,8750.0,CE,17000,-750,33,63.0
2026-06-11,2026-06-30,8750.0,PE,0,0,0,972.3
2026-06-11,2026-06-30,8800.0,CE,96875,-2625,677,50.4
2026-06-11,2026-06-30,8800.0,PE,3500,125,4,346.05
2026-06-11,2026-06-30,8850.0,CE,9000,-125,36,41.05
2026-06-11,2026-06-30,8850.0,PE,0,0,0,1059.35
2026-06-11,2026-06-30,8900.0,CE,65250,-875,313,33.05
2026-06-11,2026-06-30,8900.0,PE,0,0,0,1368.8
2026-06-11,2026-06-30,8950.0,CE,0,0,0,40.6
2026-06-11,2026-06-30,8950.0,PE,0,0,0,1148.45
2026-06-11,2026-06-30,9000.0,CE,142375,-7000,951,21.15
2026-06-11,2026-06-30,9000.0,PE,2250,-500,6,476.0
2026-06-11,2026-06-30,9050.0,CE,0,0,0,32.45
2026-06-11,2026-06-30,9050.0,PE,0,0,0,1239.3
2026-06-11,2026-06-30,9100.0,CE,171500,11000,450,12.35
2026-06-11,2026-06-30,9100.0,PE,125,0,0,754.3
2026-06-11,2026-06-30,9200.0,CE,33125,-375,164,8.8
2026-06-11,2026-06-30,9200.0,PE,375,0,0,874.75
2026-06-11,2026-06-30,9300.0,CE,24125,-750,51,8.95
2026-06-11,2026-06-30,9300.0,PE,0,0,0,1705.85
2026-06-11,2026-06-30,9400.0,CE,17750,-1625,29,5.05
2026-06-11,2026-06-30,9400.0,PE,0,0,0,1830.75
2026-06-11,2026-06-30,9500.0,CE,35875,-125,127,4.95
2026-06-11,2026-06-30,9500.0,PE,0,0,0,1707.35
2026-06-11,2026-06-30,9600.0,CE,0,0,0,12.05
2026-06-11,2026-06-30,9600.0,PE,0,0,0,2021.1
2026-06-11,2026-07-28,7000.0,CE,0,0,0,939.85
2026-06-11,2026-07-28,7000.0,PE,0,0,0,86.35
2026-06-11,2026-07-28,7100.0,CE,0,0,0,861.8
2026-06-11,2026-07-28,7100.0,PE,125,0,0,12.0
2026-06-11,2026-07-28,7200.0,CE,0,0,0,787.3
2026-06-11,2026-07-28,7200.0,PE,0,0,0,130.9
2026-06-11,2026-07-28,7300.0,CE,0,0,0,715.65
2026-06-11,2026-07-28,7300.0,PE,125,0,0,36.05
2026-06-11,2026-07-28,7400.0,CE,0,0,0,648.15
2026-06-11,2026-07-28,7400.0,PE,0,0,0,188.95
2026-06-11,2026-07-28,7500.0,CE,0,0,0,584.6
2026-06-11,2026-07-28,7500.0,PE,875,0,0,33.45
2026-06-11,2026-07-28,7550.0,CE,0,0,0,858.5
2026-06-11,2026-07-28,7550.0,PE,1250,0,0,33.1
2026-06-11,2026-07-28,7600.0,CE,0,0,0,525.0
2026-06-11,2026-07-28,7600.0,PE,1750,0,0,22.2
2026-06-11,2026-07-28,7650.0,CE,0,0,0,779.1
2026-06-11,2026-07-28,7650.0,PE,500,0,0,28.15
2026-06-11,2026-07-28,7700.0,CE,500,0,0,575.9
2026-06-11,2026-07-28,7700.0,PE,625,0,0,31.9
2026-06-11,2026-07-28,7750.0,CE,0,0,0,703.65
2026-06-11,2026-07-28,7750.0,PE,625,0,0,36.6
2026-06-11,2026-07-28,7800.0,CE,0,0,0,417.9
2026-06-11,2026-07-28,7800.0,PE,500,0,0,42.0
2026-06-11,2026-07-28,7850.0,CE,0,0,0,631.4
2026-06-11,2026-07-28,7850.0,PE,250,0,0,40.55
2026-06-11,2026-07-28,7900.0,CE,0,0,0,370.4
2026-06-11,2026-07-28,7900.0,PE,250,0,0,54.45
2026-06-11,2026-07-28,7950.0,CE,0,0,0,563.85
2026-06-11,2026-07-28,7950.0,PE,375,0,0,60.6
2026-06-11,2026-07-28,8000.0,CE,375,0,0,700.0
2026-06-11,2026-07-28,8000.0,PE,10125,2500,52,70.15
2026-06-11,2026-07-28,8050.0,CE,0,0,0,500.65
2026-06-11,2026-07-28,8050.0,PE,0,0,0,209.6
2026-06-11,2026-07-28,8100.0,CE,0,0,0,287.25
2026-06-11,2026-07-28,8100.0,PE,0,0,0,518.0
2026-06-11,2026-07-28,8150.0,CE,125,0,0,565.0
2026-06-11,2026-07-28,8150.0,PE,0,0,0,249.9
2026-06-11,2026-07-28,8200.0,CE,0,0,0,460.2
2026-06-11,2026-07-28,8200.0,PE,0,0,0,580.6
2026-06-11,2026-07-28,8250.0,CE,0,0,0,413.25
2026-06-11,2026-07-28,8250.0,PE,0,0,0,294.85
2026-06-11,2026-07-28,8300.0,CE,0,0,0,218.95
2026-06-11,2026-07-28,8300.0,PE,0,0,0,646.8
2026-06-11,2026-07-28,8350.0,CE,0,0,0,338.4
2026-06-11,2026-07-28,8350.0,PE,0,0,0,344.3
2026-06-11,2026-07-28,8400.0,CE,0,0,0,189.9
2026-06-11,2026-07-28,8400.0,PE,4000,-125,1,185.0
2026-06-11,2026-07-28,8450.0,CE,0,0,0,370.0
2026-06-11,2026-07-28,8450.0,PE,0,0,0,398.35
2026-06-11,2026-07-28,8500.0,CE,2625,375,26,275.6
2026-06-11,2026-07-28,8500.0,PE,7000,125,3,210.0
2026-06-11,2026-07-28,8550.0,CE,0,0,0,253.05
2026-06-11,2026-07-28,8550.0,PE,0,0,0,456.9
2026-06-11,2026-07-28,8600.0,CE,125,0,0,289.7
2026-06-11,2026-07-28,8600.0,PE,0,0,0,865.15
2026-06-11,2026-07-28,8650.0,CE,0,-125,1,194.95
2026-06-11,2026-07-28,8650.0,PE,0,0,0,519.65
2026-06-11,2026-07-28,8700.0,CE,875,625,6,187.45
2026-06-11,2026-07-28,8700.0,PE,0,0,0,943.15
2026-06-11,2026-07-28,8750.0,CE,250,0,0,110.55
2026-06-11,2026-07-28,8750.0,PE,0,0,0,586.5
2026-06-11,2026-07-28,8800.0,CE,250,0,0,83.5
2026-06-11,2026-07-28,8800.0,PE,0,0,0,1024.0
2026-06-11,2026-07-28,8850.0,CE,0,0,0,156.4
2026-06-11,2026-07-28,8850.0,PE,0,0,0,657.15
2026-06-11,2026-07-28,8900.0,CE,125,0,0,102.45
2026-06-11,2026-07-28,8900.0,PE,0,0,0,1107.05
2026-06-11,2026-07-28,8950.0,CE,0,0,0,132.1
2026-06-11,2026-07-28,8950.0,PE,0,0,0,731.85
2026-06-11,2026-07-28,9000.0,CE,10500,-125,25,90.0
2026-06-11,2026-07-28,9000.0,PE,125,0,1,550.0
2026-06-11,2026-07-28,9050.0,CE,0,0,0,110.3
2026-06-11,2026-07-28,9050.0,PE,0,0,0,809.05
2026-06-11,2026-07-28,9100.0,CE,1000,-375,8,66.0
2026-06-11,2026-07-28,9100.0,PE,0,0,0,1279.05
2026-06-11,2026-07-28,9200.0,CE,0,0,0,52.65
2026-06-11,2026-07-28,9200.0,PE,0,0,0,1367.6
2026-06-11,2026-07-28,9300.0,CE,1250,125,1,45.0
2026-06-11,2026-07-28,9300.0,PE,0,0,0,1457.55
2026-06-11,2026-07-28,9400.0,CE,750,0,0,57.35
2026-06-11,2026-07-28,9400.0,PE,0,0,0,1548.8
2026-06-11,2026-07-28,9500.0,CE,875,-125,2,24.0
2026-06-11,2026-07-28,9500.0,PE,0,0,0,1641.15
2026-06-11,2026-07-28,9600.0,CE,125,125,1,25.2
2026-06-11,2026-07-28,9600.0,PE,0,0,0,1734.45
2026-06-11,2026-08-25,6800.0,CE,0,0,0,1576.8
2026-06-11,2026-08-25,6800.0,PE,0,0,0,17.85
2026-06-11,2026-08-25,7000.0,CE,0,0,0,1393.05
2026-06-11,2026-08-25,7000.0,PE,0,0,0,31.15
2026-06-11,2026-08-25,7200.0,CE,0,0,0,1216.2
2026-06-11,2026-08-25,7200.0,PE,0,0,0,51.35
2026-06-11,2026-08-25,7400.0,CE,0,0,0,1048.3
2026-06-11,2026-08-25,7400.0,PE,0,0,0,80.5
2026-06-11,2026-08-25,7500.0,CE,0,0,0,968.35
2026-06-11,2026-08-25,7500.0,PE,0,0,0,99.05
2026-06-11,2026-08-25,7600.0,CE,0,0,0,891.35
2026-06-11,2026-08-25,7600.0,PE,0,0,0,120.55
2026-06-11,2026-08-25,7700.0,CE,0,0,0,817.8
2026-06-11,2026-08-25,7700.0,PE,0,0,0,145.55
2026-06-11,2026-08-25,7800.0,CE,0,0,0,746.9
2026-06-11,2026-08-25,7800.0,PE,0,0,0,173.2
2026-06-11,2026-08-25,7900.0,CE,0,0,0,680.05
2026-06-11,2026-08-25,7900.0,PE,0,0,0,204.85
2026-06-11,2026-08-25,8000.0,CE,0,0,0,616.8
2026-06-11,2026-08-25,8000.0,PE,0,0,0,240.15
2026-06-11,2026-08-25,8100.0,CE,0,0,0,557.35
2026-06-11,2026-08-25,8100.0,PE,0,0,0,279.2
2026-06-11,2026-08-25,8200.0,CE,0,0,0,501.7
2026-06-11,2026-08-25,8200.0,PE,0,0,0,322.05
2026-06-11,2026-08-25,8300.0,CE,0,0,0,449.85
2026-06-11,2026-08-25,8300.0,PE,0,0,0,368.75
2026-06-11,2026-08-25,8400.0,CE,0,0,0,401.8
2026-06-11,2026-08-25,8400.0,PE,0,0,0,419.2
2026-06-11,2026-08-25,8500.0,CE,0,0,0,357.5
2026-06-11,2026-08-25,8500.0,PE,0,0,0,473.45
2026-06-11,2026-08-25,8600.0,CE,0,0,0,316.85
2026-06-11,2026-08-25,8600.0,PE,0,0,0,531.3
2026-06-11,2026-08-25,8700.0,CE,0,0,0,279.75
2026-06-11,2026-08-25,8700.0,PE,0,0,0,592.75
2026-06-11,2026-08-25,8800.0,CE,0,0,0,246.05
2026-06-11,2026-08-25,8800.0,PE,0,0,0,657.55
2026-06-11,2026-08-25,8900.0,CE,0,0,0,215.6
2026-06-11,2026-08-25,8900.0,PE,0,0,0,725.6
2026-06-11,2026-08-25,9000.0,CE,0,0,0,188.2
2026-06-11,2026-08-25,9000.0,PE,0,0,0,796.75
2026-06-11,2026-08-25,9100.0,CE,0,0,0,164.1
2026-06-11,2026-08-25,9100.0,PE,0,0,0,871.15
2026-06-11,2026-08-25,9200.0,CE,0,0,0,142.0
2026-06-11,2026-08-25,9200.0,PE,0,0,0,947.6
2026-06-11,2026-08-25,9400.0,CE,0,0,0,105.5
2026-06-11,2026-08-25,9400.0,PE,0,0,0,1108.15
2026-06-11,2026-08-25,9600.0,CE,0,0,0,77.3
2026-06-11,2026-08-25,9600.0,PE,0,0,0,1276.95
2026-06-11,2026-08-25,9800.0,CE,0,0,0,55.8
2026-06-11,2026-08-25,9800.0,PE,0,0,0,1452.55
2026-06-12,2026-06-30,6500.0,PE,5625,0,34,1.95
2026-06-12,2026-06-30,7000.0,CE,0,0,0,696.9
2026-06-12,2026-06-30,7000.0,PE,22000,1250,46,2.45
2026-06-12,2026-06-30,7100.0,CE,0,0,0,629.3
2026-06-12,2026-06-30,7100.0,PE,3750,0,16,2.25
2026-06-12,2026-06-30,7200.0,CE,0,0,0,566.0
2026-06-12,2026-06-30,7200.0,PE,3125,0,0,2.0
2026-06-12,2026-06-30,7250.0,PE,250,0,0,43.0
2026-06-12,2026-06-30,7300.0,CE,0,0,0,506.8
2026-06-12,2026-06-30,7300.0,PE,5500,0,0,4.8
2026-06-12,2026-06-30,7350.0,PE,1875,0,0,25.0
2026-06-12,2026-06-30,7400.0,CE,0,0,0,451.7
2026-06-12,2026-06-30,7400.0,PE,6750,0,0,2.05
2026-06-12,2026-06-30,7500.0,CE,2000,0,0,765.0
2026-06-12,2026-06-30,7500.0,PE,70500,500,32,4.5
2026-06-12,2026-06-30,7550.0,CE,0,0,0,474.0
2026-06-12,2026-06-30,7550.0,PE,3500,0,0,4.1
2026-06-12,2026-06-30,7600.0,CE,2000,0,0,863.2
2026-06-12,2026-06-30,7600.0,PE,70125,-250,12,5.25
2026-06-12,2026-06-30,7650.0,CE,0,0,0,415.3
2026-06-12,2026-06-30,7650.0,PE,6000,0,0,5.0
2026-06-12,2026-06-30,7700.0,CE,1125,0,0,572.95
2026-06-12,2026-06-30,7700.0,PE,76750,2625,54,5.6
2026-06-12,2026-06-30,7750.0,CE,3375,0,0,718.6
2026-06-12,2026-06-30,7750.0,PE,4125,0,0,18.4
2026-06-12,2026-06-30,7800.0,CE,3875,0,0,710.0
2026-06-12,2026-06-30,7800.0,PE,56125,-1500,82,10.35
2026-06-12,2026-06-30,7850.0,CE,0,0,0,312.45
2026-06-12,2026-06-30,7850.0,PE,3875,375,44,8.8
2026-06-12,2026-06-30,7900.0,CE,1750,0,0,409.5
2026-06-12,2026-06-30,7900.0,PE,49125,-1875,39,12.35
2026-06-12,2026-06-30,7950.0,CE,1875,0,0,442.1
2026-06-12,2026-06-30,7950.0,PE,8250,-625,10,14.3
2026-06-12,2026-06-30,8000.0,CE,24750,0,2,554.05
2026-06-12,2026-06-30,8000.0,PE,122000,-3500,341,17.05
2026-06-12,2026-06-30,8050.0,CE,7500,0,0,340.8
2026-06-12,2026-06-30,8050.0,PE,10500,0,84,18.45
2026-06-12,2026-06-30,8100.0,CE,21250,-250,3,462.15
2026-06-12,2026-06-30,8100.0,PE,47500,4750,226,23.15
2026-06-12,2026-06-30,8150.0,CE,7000,-250,7,419.6
2026-06-12,2026-06-30,8150.0,PE,24375,500,79,29.3
2026-06-12,2026-06-30,8200.0,CE,26375,-1250,24,370.0
2026-06-12,2026-06-30,8200.0,PE,77125,1125,250,35.7
2026-06-12,2026-06-30,8250.0,CE,10750,-375,11,329.1
2026-06-12,2026-06-30,8250.0,PE,37750,-875,138,43.25
2026-06-12,2026-06-30,8300.0,CE,50250,-1000,20,294.35
2026-06-12,2026-06-30,8300.0,PE,139125,23000,1367,52.6
2026-06-12,2026-06-30,8350.0,CE,32000,-500,17,261.95
2026-06-12,2026-06-30,8350.0,PE,34625,-2000,143,63.6
2026-06-12,2026-06-30,8400.0,CE,40500,-750,312,220.65
2026-06-12,2026-06-30,8400.0,PE,79250,-2500,933,79.25
2026-06-12,2026-06-30,8450.0,CE,27500,-1125,234,188.55
2026-06-12,2026-06-30,8450.0,PE,24500,-11750,683,96.9
2026-06-12,2026-06-30,8500.0,CE,116625,2000,2340,159.85
2026-06-12,2026-06-30,8500.0,PE,75000,4875,1258,117.0
2026-06-12,2026-06-30,8550.0,CE,54875,3875,1039,133.3
2026-06-12,2026-06-30,8550.0,PE,33875,625,329,141.75
2026-06-12,2026-06-30,8600.0,CE,115375,-11000,1113,109.75
2026-06-12,2026-06-30,8600.0,PE,41125,-125,356,165.8
2026-06-12,2026-06-30,8650.0,CE,29250,2750,248,90.45
2026-06-12,2026-06-30,8650.0,PE,7125,1125,54,193.2
2026-06-12,2026-06-30,8700.0,CE,81250,1750,692,71.85
2026-06-12,2026-06-30,8700.0,PE,9875,-500,15,233.05
2026-06-12,2026-06-30,8750.0,CE,20250,3250,100,59.75
2026-06-12,2026-06-30,8750.0,PE,0,0,0,972.3
2026-06-12,2026-06-30,8800.0,CE,100625,3750,571,46.75
2026-06-12,2026-06-30,8800.0,PE,3250,-250,4,299.4
2026-06-12,2026-06-30,8850.0,CE,13000,4000,125,38.55
2026-06-12,2026-06-30,8850.0,PE,0,0,0,1059.35
2026-06-12,2026-06-30,8900.0,CE,66250,1000,229,29.15
2026-06-12,2026-06-30,8900.0,PE,0,0,0,1368.8
2026-06-12,2026-06-30,8950.0,CE,0,0,0,40.6
2026-06-12,2026-06-30,8950.0,PE,0,0,0,1148.45
2026-06-12,2026-06-30,9000.0,CE,151875,9500,940,18.15
2026-06-12,2026-06-30,9000.0,PE,2250,0,0,476.0
2026-06-12,2026-06-30,9050.0,CE,0,0,0,32.45
2026-06-12,2026-06-30,9050.0,PE,0,0,0,1239.3
2026-06-12,2026-06-30,9100.0,CE,174750,3250,292,9.6
2026-06-12,2026-06-30,9100.0,PE,125,0,0,754.3
2026-06-12,2026-06-30,9200.0,CE,29625,-3500,83,7.35
2026-06-12,2026-06-30,9200.0,PE,375,0,0,874.75
2026-06-12,2026-06-30,9300.0,CE,24250,125,29,6.25
2026-06-12,2026-06-30,9300.0,PE,0,0,0,1705.85
2026-06-12,2026-06-30,9400.0,CE,18875,1125,15,5.7
2026-06-12,2026-06-30,9400.0,PE,0,0,0,1830.75
2026-06-12,2026-06-30,9500.0,CE,34875,-1000,127,4.05
2026-06-12,2026-06-30,9500.0,PE,0,0,0,1707.35
2026-06-12,2026-06-30,9600.0,CE,0,0,0,12.05
2026-06-12,2026-06-30,9600.0,PE,0,0,0,2021.1
2026-06-12,2026-07-28,7000.0,CE,0,0,0,939.85
2026-06-12,2026-07-28,7000.0,PE,0,0,0,86.35
2026-06-12,2026-07-28,7100.0,CE,0,0,0,861.8
2026-06-12,2026-07-28,7100.0,PE,125,0,0,12.0
2026-06-12,2026-07-28,7200.0,CE,0,0,0,787.3
2026-06-12,2026-07-28,7200.0,PE,0,0,0,130.9
2026-06-12,2026-07-28,7300.0,CE,0,0,0,715.65
2026-06-12,2026-07-28,7300.0,PE,125,0,0,36.05
2026-06-12,2026-07-28,7400.0,CE,0,0,0,648.15
2026-06-12,2026-07-28,7400.0,PE,0,0,0,188.95
2026-06-12,2026-07-28,7500.0,CE,0,0,0,584.6
2026-06-12,2026-07-28,7500.0,PE,875,0,0,33.45
2026-06-12,2026-07-28,7550.0,CE,0,0,0,858.5
2026-06-12,2026-07-28,7550.0,PE,1250,0,0,33.1
2026-06-12,2026-07-28,7600.0,CE,0,0,0,525.0
2026-06-12,2026-07-28,7600.0,PE,1750,0,0,22.2
2026-06-12,2026-07-28,7650.0,CE,0,0,0,779.1
2026-06-12,2026-07-28,7650.0,PE,500,0,0,28.15
2026-06-12,2026-07-28,7700.0,CE,500,0,0,575.9
2026-06-12,2026-07-28,7700.0,PE,1000,375,3,28.95
2026-06-12,2026-07-28,7750.0,CE,0,0,0,703.65
2026-06-12,2026-07-28,7750.0,PE,1000,375,3,32.1
2026-06-12,2026-07-28,7800.0,CE,0,0,0,417.9
2026-06-12,2026-07-28,7800.0,PE,250,-250,3,35.7
2026-06-12,2026-07-28,7850.0,CE,0,0,0,631.4
2026-06-12,2026-07-28,7850.0,PE,625,375,3,39.9
2026-06-12,2026-07-28,7900.0,CE,0,0,0,370.4
2026-06-12,2026-07-28,7900.0,PE,250,0,0,54.45
2026-06-12,2026-07-28,7950.0,CE,0,0,0,563.85
2026-06-12,2026-07-28,7950.0,PE,375,0,0,60.6
2026-06-12,2026-07-28,8000.0,CE,375,0,0,700.0
2026-06-12,2026-07-28,8000.0,PE,8625,-1500,73,63.95
2026-06-12,2026-07-28,8050.0,CE,0,0,0,500.65
2026-06-12,2026-07-28,8050.0,PE,0,0,0,209.6
2026-06-12,2026-07-28,8100.0,CE,0,0,0,287.25
2026-06-12,2026-07-28,8100.0,PE,0,0,0,518.0
2026-06-12,2026-07-28,8150.0,CE,125,0,0,565.0
2026-06-12,2026-07-28,8150.0,PE,0,0,0,249.9
2026-06-12,2026-07-28,8200.0,CE,0,0,0,460.2
2026-06-12,2026-07-28,8200.0,PE,0,0,0,580.6
2026-06-12,2026-07-28,8250.0,CE,0,0,0,413.25
2026-06-12,2026-07-28,8250.0,PE,0,0,0,294.85
2026-06-12,2026-07-28,8300.0,CE,0,0,0,218.95
2026-06-12,2026-07-28,8300.0,PE,500,500,4,127.6
2026-06-12,2026-07-28,8350.0,CE,0,0,0,338.4
2026-06-12,2026-07-28,8350.0,PE,0,0,0,344.3
2026-06-12,2026-07-28,8400.0,CE,0,0,0,189.9
2026-06-12,2026-07-28,8400.0,PE,4000,0,0,185.0
2026-06-12,2026-07-28,8450.0,CE,0,0,0,370.0
2026-06-12,2026-07-28,8450.0,PE,0,0,0,398.35
2026-06-12,2026-07-28,8500.0,CE,2625,0,3,286.0
2026-06-12,2026-07-28,8500.0,PE,7000,0,3,229.1
2026-06-12,2026-07-28,8550.0,CE,0,0,0,253.05
2026-06-12,2026-07-28,8550.0,PE,0,0,0,456.9
2026-06-12,2026-07-28,8600.0,CE,125,0,0,289.7
2026-06-12,2026-07-28,8600.0,PE,0,0,0,865.15
2026-06-12,2026-07-28,8650.0,CE,0,0,0,194.95
2026-06-12,2026-07-28,8650.0,PE,0,0,0,519.65
2026-06-12,2026-07-28,8700.0,CE,1375,500,4,204.2
2026-06-12,2026-07-28,8700.0,PE,0,0,0,943.15
2026-06-12,2026-07-28,8750.0,CE,250,0,0,110.55
2026-06-12,2026-07-28,8750.0,PE,0,0,0,586.5
2026-06-12,2026-07-28,8800.0,CE,250,0,0,83.5
2026-06-12,2026-07-28,8800.0,PE,0,0,0,1024.0
2026-06-12,2026-07-28,8850.0,CE,0,0,0,156.4
2026-06-12,2026-07-28,8850.0,PE,0,0,0,657.15
2026-06-12,2026-07-28,8900.0,CE,125,0,0,102.45
2026-06-12,2026-07-28,8900.0,PE,0,0,0,1107.05
2026-06-12,2026-07-28,8950.0,CE,0,0,0,132.1
2026-06-12,2026-07-28,8950.0,PE,0,0,0,731.85
2026-06-12,2026-07-28,9000.0,CE,10375,-125,27,89.0
2026-06-12,2026-07-28,9000.0,PE,500,375,4,490.0
2026-06-12,2026-07-28,9050.0,CE,0,0,0,110.3
2026-06-12,2026-07-28,9050.0,PE,0,0,0,809.05
2026-06-12,2026-07-28,9100.0,CE,750,-250,2,67.4
2026-06-12,2026-07-28,9100.0,PE,0,0,0,1279.05
2026-06-12,2026-07-28,9200.0,CE,0,0,0,52.65
2026-06-12,2026-07-28,9200.0,PE,0,0,0,1367.6
2026-06-12,2026-07-28,9300.0,CE,1375,125,8,43.0
2026-06-12,2026-07-28,9300.0,PE,0,0,0,1457.55
2026-06-12,2026-07-28,9400.0,CE,750,0,0,57.35
2026-06-12,2026-07-28,9400.0,PE,0,0,0,1548.8
2026-06-12,2026-07-28,9500.0,CE,1000,125,3,25.25
2026-06-12,2026-07-28,9500.0,PE,0,0,0,1641.15
2026-06-12,2026-07-28,9600.0,CE,125,0,0,25.2
2026-06-12,2026-07-28,9600.0,PE,0,0,0,1734.45
2026-06-12,2026-08-25,6800.0,CE,0,0,0,1576.8
2026-06-12,2026-08-25,6800.0,PE,0,0,0,17.85
2026-06-12,2026-08-25,7000.0,CE,0,0,0,1393.05
2026-06-12,2026-08-25,7000.0,PE,0,0,0,31.15
2026-06-12,2026-08-25,7200.0,CE,0,0,0,1216.2
2026-06-12,2026-08-25,7200.0,PE,0,0,0,51.35
2026-06-12,2026-08-25,7400.0,CE,0,0,0,1048.3
2026-06-12,2026-08-25,7400.0,PE,0,0,0,80.5
2026-06-12,2026-08-25,7500.0,CE,0,0,0,968.35
2026-06-12,2026-08-25,7500.0,PE,0,0,0,99.05
2026-06-12,2026-08-25,7600.0,CE,0,0,0,891.35
2026-06-12,2026-08-25,7600.0,PE,0,0,0,120.55
2026-06-12,2026-08-25,7700.0,CE,0,0,0,817.8
2026-06-12,2026-08-25,7700.0,PE,0,0,0,145.55
2026-06-12,2026-08-25,7800.0,CE,0,0,0,746.9
2026-06-12,2026-08-25,7800.0,PE,0,0,0,173.2
2026-06-12,2026-08-25,7900.0,CE,0,0,0,680.05
2026-06-12,2026-08-25,7900.0,PE,0,0,0,204.85
2026-06-12,2026-08-25,8000.0,CE,0,0,0,616.8
2026-06-12,2026-08-25,8000.0,PE,0,0,0,240.15
2026-06-12,2026-08-25,8100.0,CE,0,0,0,557.35
