date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-11,2026-07-28,210.0,CE,7100,7100,4,18.0
2026-06-11,2026-07-28,210.0,PE,497000,39050,26,9.25
2026-06-11,2026-07-28,212.5,CE,0,0,0,41.42
2026-06-11,2026-07-28,212.5,PE,0,0,0,7.21
2026-06-11,2026-07-28,215.0,CE,0,0,0,28.92
2026-06-11,2026-07-28,215.0,PE,7100,7100,5,10.97
2026-06-11,2026-07-28,217.5,CE,0,0,0,37.94
2026-06-11,2026-07-28,217.5,PE,0,0,0,8.68
2026-06-11,2026-07-28,220.0,CE,78100,71000,22,13.8
2026-06-11,2026-07-28,220.0,PE,110050,7100,4,12.0
2026-06-11,2026-07-28,222.5,CE,0,0,0,34.65
2026-06-11,2026-07-28,222.5,PE,0,0,0,10.34
2026-06-11,2026-07-28,225.0,CE,42600,-7100,18,10.2
2026-06-11,2026-07-28,225.0,PE,17750,17750,5,14.4
2026-06-11,2026-07-28,227.5,CE,0,0,0,31.56
2026-06-11,2026-07-28,227.5,PE,0,0,0,12.2
2026-06-11,2026-07-28,230.0,CE,1366750,106500,95,8.55
2026-06-11,2026-07-28,230.0,PE,1139550,-7100,17,19.93
2026-06-11,2026-07-28,232.5,CE,0,0,0,28.66
2026-06-11,2026-07-28,232.5,PE,3550,0,0,15.9
2026-06-11,2026-07-28,235.0,CE,7100,3550,2,7.0
2026-06-11,2026-07-28,235.0,PE,0,0,0,28.14
2026-06-11,2026-07-28,237.5,CE,0,0,0,25.95
2026-06-11,2026-07-28,237.5,PE,3550,0,0,13.55
2026-06-11,2026-07-28,240.0,CE,269800,74550,55,5.96
2026-06-11,2026-07-28,240.0,PE,99400,0,0,17.68
2026-06-11,2026-07-28,242.5,CE,0,0,0,23.43
2026-06-11,2026-07-28,242.5,PE,0,0,0,18.91
2026-06-11,2026-07-28,245.0,CE,0,0,0,16.28
2026-06-11,2026-07-28,245.0,PE,0,0,0,34.41
2026-06-11,2026-07-28,247.5,CE,0,0,0,21.09
2026-06-11,2026-07-28,247.5,PE,0,0,0,21.52
2026-06-11,2026-07-28,250.0,CE,369200,92300,92,4.21
2026-06-11,2026-07-28,250.0,PE,35500,3550,1,32.2
2026-06-11,2026-07-28,252.5,CE,0,0,0,18.94
2026-06-11,2026-07-28,252.5,PE,0,0,0,24.32
2026-06-11,2026-07-28,255.0,CE,0,0,0,13.26
2026-06-11,2026-07-28,255.0,PE,0,0,0,41.25
2026-06-11,2026-07-28,257.5,CE,0,0,0,7.95
2026-06-11,2026-07-28,257.5,PE,0,0,0,27.29
2026-06-11,2026-07-28,260.0,CE,230750,17750,28,2.96
2026-06-11,2026-07-28,260.0,PE,3550,0,0,23.6
2026-06-11,2026-07-28,262.5,CE,0,0,0,15.15
2026-06-11,2026-07-28,262.5,PE,0,0,0,30.43
2026-06-11,2026-07-28,265.0,CE,0,0,0,10.74
2026-06-11,2026-07-28,265.0,PE,0,0,0,48.59
2026-06-11,2026-07-28,270.0,CE,156200,117150,56,2.4
2026-06-11,2026-07-28,270.0,PE,0,0,0,52.42
2026-06-11,2026-07-28,275.0,CE,0,0,0,9.57
2026-06-11,2026-07-28,275.0,PE,0,0,0,50.91
2026-06-11,2026-07-28,280.0,CE,17750,10650,6,1.67
2026-06-11,2026-08-25,200.0,CE,0,0,0,54.14
2026-06-11,2026-08-25,200.0,PE,0,0,0,6.65
2026-06-11,2026-08-25,205.0,CE,0,0,0,50.5
2026-06-11,2026-08-25,205.0,PE,0,0,0,7.94
2026-06-11,2026-08-25,210.0,CE,0,0,0,47.0
2026-06-11,2026-08-25,210.0,PE,0,0,0,9.37
2026-06-11,2026-08-25,215.0,CE,0,0,0,43.66
2026-06-11,2026-08-25,215.0,PE,0,0,0,10.96
2026-06-11,2026-08-25,220.0,CE,0,0,0,40.48
2026-06-11,2026-08-25,220.0,PE,0,0,0,12.7
2026-06-11,2026-08-25,225.0,CE,0,0,0,37.46
2026-06-11,2026-08-25,225.0,PE,0,0,0,14.61
2026-06-11,2026-08-25,230.0,CE,0,0,0,34.61
